CIK,Reporting Type,Reporting Year,Counterparty,Notional Amount,Reference Entity/Obligation,Expiration Date,Appreciation/Depreciation,Upfront Payments Paid/Received,Buy/Sell Protection,Description,Fixed Rate
0000772129,N-CSRS,05, JP   Morgan Chase Bank ," 35,000,000 ",NaN, 7/20/2014 ," 1,964,801 ", 2.01% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche   Bank AG ," 2,000,000 ",NaN, 8/24/2014 ," 4,356 ", 4.25% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche   Bank AG ," 15,000,000 ",NaN, 12/7/2014 ," 1,385,359 ", 3.10% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche   Bank AG ," 50,000,000 ",NaN, 12/23/2014 ," 5,439,432 ", 3.35% ,NaN,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,4/2/2007,24138,0.52%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,3000000,NaN,4/17/2007,28746,0.80%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,3000000,NaN,4/17/2007,11676,0.47%,NaN,NaN,
0000772129,N-CSRS,05,Bear Stearns,3000000,NaN,4/17/2007,54003,1.28%,Buy,NaN,
0000772129,N-CSRS,05,Citibank N.A.,10000000,NaN,12/16/2007,486069,2.41%,Buy,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2008,32468,0.50%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,6/20/2008,46662,0.48%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,6/20/2008,72359,0.65%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,6/20/2008,31922,0.40%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,6/20/2008,14591,0.40%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,10000000,NaN,9/20/2008,49678,0.32%,Buy,NaN,
0000772129,N-CSRS,05,Lehman Brothers,10000000,NaN,12/20/2008,67636,0.27%,Buy,NaN,
0000772129,N-CSRS,05,JP Morgan,5000000,NaN,5/20/2009,103248,1.13%,Buy,NaN,
0000772129,N-CSRS,05,Citibank N.A.,5000000,NaN,6/20/2009,16626,0.25%,Buy,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2009,"(546,128",1.81%,Buy,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2009,"(599,836",1.73%,Buy,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2009,138879,0.91%,Buy,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2009,112087,0.67%,Buy,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,9/20/2009,81648,0.59%,Buy,NaN,
0000772129,N-CSRS,05,Citibank N.A.,5000000,NaN,9/20/2009,33911,0.30%,NaN,NaN,
0000772129,N-CSRS,05,Citibank N.A.,5000000,NaN,9/20/2009,75792,0.69%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,9/20/2009,75252,0.62%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,9/20/2009,63293,0.54%,NaN,NaN,
0000772129,N-CSRS,05,Citibank N.A.,5000000,NaN,9/20/2009,14655,0.25%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,9/20/2009,52850,0.53%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,12/20/2009,21228,0.25%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,12/20/2009,23881,0.21%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,5/20/2014,659694,2.10%,NaN,NaN,
0000772129,N-CSRS,05,UBS   AG,10000000,NaN,5/20/2014,659694,2.10%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,5000000,NaN,5/20/2014,"$  304,847",2.03%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,5/20/2014,659694,2.10%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,6/7/2014,1374907,3.10%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,6/16/2014,1900841,6.22%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,6/20/2014,642023,2.10%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,6/20/2014,642023,2.10%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,6/20/2014,677545,2.15%,Buy,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,7/20/2014,554303,2.00%,Buy,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,35000000,NaN,7/20/2014,1964801,2.01%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,2000000,NaN,8/24/2014,4356,4.25%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,12/7/2014,1385359,3.10%,Buy,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,50000000,NaN,12/23/2014,5439432,3.35%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,6/6/2013,3071347,9.40%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,20000000,NaN,6/12/2013,5747739,9.08%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,12/20/2013,"$ 663,388",10.50%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,12/24/2013,383569,3.80%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,1/20/2014,63853,4.28%,Sell,NaN,
0000772129,N-CSRS,05,Citibank   N.A.,10000000,NaN,1/20/2014,1008525,4.94%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,1/20/2014,398596,1.77%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,15000000,NaN,3/20/2014,312403,4.30%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,3/20/2014,110311,4.32%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,3/20/2014,572355,4.90%,Sell,NaN,
0000772129,N-CSRS,05,Lehman   Brothers,20000000,NaN,4/20/2014,606858,1.58%,Sell,NaN,
0000772129,N-CSRS,05,Goldman   Sachs,20000000,NaN,4/20/2014,621222,1.59%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,5/14/2014,2218010,6.64%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,5000000,NaN,5/19/2014,1036510,6.42%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,7000000,NaN,5/20/2014,1374095,6.25%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,12/20/2009,49592,0.30%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,12/20/2009,23900,0.21%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,12/20/2009,21742,0.82%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,12/20/2009,15297,0.66%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche Bank AG,5000000,NaN,12/20/2009,2515,0.35%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,12/20/2009,15427,0.26%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,12/20/2009,38412,0.39%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,12/20/2009,21501,0.38%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,6/20/2010,17998,0.36%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,3245,0.30%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,6/20/2010,21103,0.34%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,34972,0.31%,NaN,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,6/20/2010,30152,0.29%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,1747,0.31%,Sell,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,21216,0.29%,Sell,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,26539,0.27%,Sell,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2010,5051,0.40%,Sell,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2010,1997,0.20%,Sell,NaN,
0000772129,N-CSRS,05,UBS AG,5000000,NaN,6/20/2010,"(31,876",0.52%,NaN,NaN,
0000772129,N-CSRS,05,Barclays Bank PLC,5000000,NaN,6/20/2010,19193,0.17%,NaN,NaN,
0000772129,N-CSRS,05,JP Morgan,15500000,NaN,3/20/2015,"(24,723",0.70%,NaN,NaN,
0000772129,N-CSRS,05,JP Morgan,25000000,NaN,3/20/2015,"(39,876",0.70%,NaN,NaN,
0000772129,N-CSRS,05,JP Morgan,10000000,NaN,3/20/2015,"(15,950",0.70%,NaN,NaN,
0000772129,N-CSRS,05,JP Morgan,25000000,NaN,6/20/2015,"(144,013",0.65%,Sell,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,6/20/2015,"(28,803",0.65%,Sell,NaN,
0000772129,N-CSRS,05,Lehman Brothers,25000000,NaN,6/20/2015,"(144,013",0.65%,Sell,NaN,
0000772129,N-CSRS,05,Morgan Stanley Capital Services Inc.,13000000,NaN,9/20/2010,2172,0.40%,Sell,NaN,
0000772129,N-CSRS,05,Lehman Brothers,5000000,NaN,3/20/2015,"(114,857",0.88%,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 4/2/2007 ," 24,138 ", 0.52% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 3,000,000 ",NaN, 4/17/2007 ," 28,746 ", 0.80% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 3,000,000 ",NaN, 4/17/2007 ," 11,676 ", 0.47% ,Sell,NaN,
0000772129,N-CSRS,05, Bear Stearns ," 3,000,000 ",NaN, 4/17/2007 ," 54,003 ", 1.28% ,Sell,NaN,
0000772129,N-CSRS,05, Citibank N.A. ," 10,000,000 ",NaN, 12/16/2007 ," 486,069 ", 2.41% ,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2008 ," 32,468 ", 0.50% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 6/20/2008 ," 46,662 ", 0.48% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 6/20/2008 ," 72,359 ", 0.65% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 6/20/2008 ," 31,922 ", 0.40% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 6/20/2008 ," 14,591 ", 0.40% ,NaN,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 10,000,000 ",NaN, 9/20/2008 ," 49,678 ", 0.32% ,NaN,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 10,000,000 ",NaN, 12/20/2008 ," 67,636 ", 0.27% ,NaN,NaN,
0000772129,N-CSRS,05, JP Morgan ," 5,000,000 ",NaN, 5/20/2009 ," 103,248 ", 1.13% ,NaN,NaN,
0000772129,N-CSRS,05, Citibank N.A. ," 5,000,000 ",NaN, 6/20/2009 ," 16,626 ", 0.25% ,NaN,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2009 ," (546,128 ", 1.81% ,NaN,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2009 ," (599,836 ", 1.73% ,NaN,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2009 ," 138,879 ", 0.91% ,NaN,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2009 ," 112,087 ", 0.67% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 9/20/2009 ," 81,648 ", 0.59% ,Sell,NaN,
0000772129,N-CSRS,05, Citibank N.A. ," 5,000,000 ",NaN, 9/20/2009 ," 33,911 ", 0.30% ,Sell,NaN,
0000772129,N-CSRS,05, Citibank N.A. ," 5,000,000 ",NaN, 9/20/2009 ," 75,792 ", 0.69% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 9/20/2009 ," 75,252 ", 0.62% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 9/20/2009 ," 63,293 ", 0.54% ,Sell,NaN,
0000772129,N-CSRS,05, Citibank N.A. ," 5,000,000 ",NaN, 9/20/2009 ," 14,655 ", 0.25% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 9/20/2009 ," 52,850 ", 0.53% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 12/20/2009 ," 21,228 ", 0.25% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 12/20/2009 ," 23,881 ", 0.21% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 12/20/2009 ," 49,592  ", 0.30% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 12/20/2009 ," 23,900  ", 0.21% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 12/20/2009 ," 21,742  ", 0.82% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 12/20/2009 ," 15,297  ", 0.66% ,Sell,NaN,
0000772129,N-CSRS,05, Deutsche Bank AG ," 5,000,000 ",NaN, 12/20/2009 ," 2,515  ", 0.35% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 12/20/2009 ," 15,427  ", 0.26% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 12/20/2009 ," 38,412  ", 0.39% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 12/20/2009 ," 21,501  ", 0.38% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 6/20/2010 ," 17,998  ", 0.36% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 3,245  ", 0.30% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 6/20/2010 ," 21,103  ", 0.34% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 34,972  ", 0.31% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 6/20/2010 ," 30,152  ", 0.29% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 1,747  ", 0.31% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 21,216  ", 0.29% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 26,539  ", 0.27% ,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2010 ," 5,051  ", 0.40% ,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2010 ," 1,997  ", 0.20% ,Sell,NaN,
0000772129,N-CSRS,05, UBS AG ," 5,000,000 ",NaN, 6/20/2010 ," (31,876 ", 0.52% ,Sell,NaN,
0000772129,N-CSRS,05, Barclays Bank PLC ," 5,000,000 ",NaN, 6/20/2010 ," 19,193  ", 0.17% ,Sell,NaN,
0000772129,N-CSRS,05, JP Morgan ," 15,500,000 ",NaN, 3/20/2015 ," (24,723 ", 0.70% ,Sell,NaN,
0000772129,N-CSRS,05, JP Morgan ," 25,000,000 ",NaN, 3/20/2015 ," (39,876 ", 0.70% ,Sell,NaN,
0000772129,N-CSRS,05, JP Morgan ," 10,000,000 ",NaN, 3/20/2015 ," (15,950 ", 0.70% ,Sell,NaN,
0000772129,N-CSRS,05, JP Morgan ," 25,000,000 ",NaN, 6/20/2015 ," (144,013 ", 0.65% ,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 6/20/2015 ," (28,803 ", 0.65% ,Sell,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 25,000,000 ",NaN, 6/20/2015 ," (144,013 ", 0.65% ,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,20000000,NaN,12/20/2006,"$ (1,119,431",4.75%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,8000000,NaN,12/20/2006,(240,3.00%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,12/20/2006,(179,3.00%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,2/18/2007,"(613,352",4.60%,NaN,NaN,
0000772129,N-CSRS,05,Citigroup,10000000,NaN,2/26/2007,"(291,274",2.15%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,3/20/2007,"(9,603",1.70%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,6/27/2007,"(52,739",0.33%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,3000000,NaN,7/2/2007,"(26,998",0.64%,NaN,NaN,
0000772129,N-CSRS,05,Citibank   N.A.,10000000,NaN,7/2/2007,"(89,354",0.64%,NaN,NaN,
0000772129,N-CSRS,05,Morgan   Stanley,15000000,NaN,8/20/2007,"(19,980",0.87%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,15000000,NaN,9/27/2007,"(105,042",0.33%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,10/10/2007,"(138,958",0.70%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,8000000,NaN,10/19/2007,"(2,659,903",15.00%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,10/22/2007,"(51,982",0.54%,NaN,NaN,
0000772129,N-CSRS,05, Morgan Stanley Capital Services Inc. ," 13,000,000 ",NaN, 9/20/2010 ,2172, 0.40% ,NaN,NaN,
0000772129,N-CSRS,05, Lehman Brothers ," 5,000,000 ",NaN, 3/20/2015 ," (114,857 ", 0.88% ,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,10/23/2007,NaN,0.48%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,5000000,NaN,10/30/2007,NaN,0.44%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,11/4/2007,NaN,1.68%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,11/4/2007,NaN,1.21%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,11/23/2007,NaN,1.15%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,15000000,NaN,11/27/2007,NaN,1.10%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,30000000,NaN,12/23/2007,NaN,2.35%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,50000000,NaN,5/4/2008,NaN,1.80%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,5/7/2008,NaN,9.65%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,5/30/2008,NaN,8.65%,NaN,NaN,
0000772129,N-CSRS,05,Bear   Stearns International Limited,5000000,NaN,8/6/2008,NaN,1.10%,NaN,NaN,
0000772129,N-CSRS,05,UBS   AG,2000000,NaN,9/20/2008,NaN,9.20%,NaN,NaN,
0000772129,N-CSRS,05,"Morgan   Stanley Capital Services, Inc.",10000000,NaN,9/20/2008,NaN,5.15%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,4000000,NaN,10/20/2008,NaN,8.50%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,7000000,NaN,2/5/2010,872769,4.85%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,20000000,NaN,2/20/2010,"$   385,461",3.70%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,2/20/2010,143332,3.57%,NaN,NaN,
0000772129,N-CSRS,05,"Morgan   Stanley Capital Services, Inc.",12000000,NaN,2/20/2010,199358,3.63%,NaN,NaN,
0000772129,N-CSRS,05,UBS   AG,10000000,NaN,2/20/2010,162332,3.62%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,12000000,NaN,3/5/2010,3605205,9.10%,NaN,NaN,
0000772129,N-CSRS,05,"Morgan   Stanley Capital Services, Inc.",18000000,NaN,3/20/2010,70810,0.75%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,3000000,NaN,3/29/2010,555435,4.70%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,85000000,NaN,6/20/2010,"(1,504,500",2.10%,Buy,NaN,
0000772129,N-CSRS,05,Lehman   Brothers,36000000,NaN,6/20/2010,"(637,200",2.10%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,12000000,NaN,6/20/2010,"(257,398",3.87%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,12000000,NaN,6/20/2010,"(191,268",4.00%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,7/20/2010,"(96,151",3.77%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,6000000,NaN,7/20/2010,"(61,427",3.80%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,11/20/2008,"$ 1,684,502",5.80%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,11/20/2008,1091231,5.70%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,9000000,NaN,11/20/2008,945709,4.77%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,20000000,NaN,12/20/2008,2250996,5.95%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,14000000,NaN,12/20/2008,"(240,094",0.79%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,3/20/2009,338899,2.85%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,3/20/2009,422721,4.30%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,4/17/2009,1068683,3.90%, Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,5000000,NaN,5/20/2009,615737,4.40%, Buy,NaN,
0000772129,N-CSRS,05,UBS   AG,25000000,NaN,5/21/2009,3162060,4.50%, Buy,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,25000000,NaN,6/20/2009,4710373,8.01%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,7000000,NaN,8/5/2009,820819,4.85%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,11/20/2009,"(103,739",0.90%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,11/20/2009,"(95,533",0.88%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,25000000,NaN,12/29/2009,133013,2.25%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,"$10,000,000",NaN,10/20/2005,NaN,0.80%,NaN,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,10000000,NaN,11/6/2005,NaN,9.30%,NaN,NaN,
0000772129,N-CSRS,05,Lehman   Brothers,10000000,NaN,12/9/2005,NaN,1.55%,NaN,NaN,
0000772129,N-CSRS,05,UBS   AG,10000000,NaN,12/20/2005,NaN,2.03%,NaN,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,1/21/2006,NaN,5.40%,NaN,NaN,
0000772129,N-CSRS,05,UBS   AG,14000000,NaN,2/20/2006,NaN,2.10%,NaN,NaN,
0000772129,N-CSRS,05,Morgan   Guaranty Trust Company,15000000,NaN,4/3/2006,NaN,0.25%,NaN,NaN,
0000772129,N-CSRS,05,Morgan   Guaranty Trust Company,15000000,NaN,4/6/2006,"$    (23,381",0.26%,NaN,NaN,
0000772129,N-CSRS,05,Morgan   Guaranty Trust Company,30000000,NaN,4/10/2006,"(49,658",0.28%,NaN,NaN,
0000772129,N-CSRS,05,Morgan   Guaranty Trust Company,10000000,NaN,4/10/2006,"(15,436",0.26%,Sell,NaN,
0000772129,N-CSRS,05,Morgan   Guaranty Trust Company,25000000,NaN,5/1/2006,"(39,973",0.27%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,15000000,NaN,6/8/2006,416323,2.95%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,35000000,NaN,7/5/2006,1561260,5.00%,Sell,NaN,
0000772129,N-CSRS,05,UBS   AG,35000000,NaN,7/5/2006,"(1,010,336",3.40%,Sell,NaN,
0000772129,N-CSRS,05,JP   Morgan Chase Bank,20000000,NaN,8/9/2006,"(70,902",0.42%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,8/21/2006,715583,5.45%,Sell,NaN,
0000772129,N-CSRS,05,Merrill   Lynch,5000000,NaN,9/27/2006,320951,5.70%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,25000000,NaN,10/19/2006,"(548,701",2.10%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,15000000,NaN,11/20/2006,"(831,049",4.55%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,10000000,NaN,11/20/2006,"(531,982",4.40%,Sell,NaN,
0000772129,N-CSRS,05,Deutsche   Bank AG,30000000,NaN,12/7/2006,"(460,642",1.60%,Sell,NaN,
0000772129,N-CSRS,05, JP   Morgan Chase Bank ," 20,000,000 ",NaN, 12/20/2006 ," $ (1,119,431 ", 4.75% ,NaN,NaN,
0000772129,N-CSRS,05, JP   Morgan Chase Bank ," 8,000,000 ",NaN, 12/20/2006 , (240 , 3.00% ,NaN,NaN,
0000772129,N-CSRS,05, JP   Morgan Chase Bank ," 5,000,000 ",NaN, 12/20/2006 , (179 , 3.00% ,NaN,NaN,
